,totalPowerConsumed,firstStartedTimestamp,latency,serverNumber,tacticNumber
1526,2075.92,2019-07-21 13:19:15.130000+00:00,0.87,1,1
1527,2066.68,2019-07-21 13:19:17.874000+00:00,0.126,1,2
1528,61664.67999999999,2019-07-21 13:19:19.006000+00:00,34.994,1,3
1529,185978.1000000001,2019-07-21 13:19:57.243000+00:00,129.757,2,1
1530,105372.95999999999,2019-07-21 13:22:09.369000+00:00,56.631,2,3
1531,1838.76,2019-07-21 13:23:09.222000+00:00,0.778,3,1
1532,71440.6,2019-07-21 13:23:12.028000+00:00,46.972,3,3
1533,1372.14,2019-07-21 13:24:02.639000+00:00,0.361,4,1
1534,65032.659999999974,2019-07-21 13:24:05.688000+00:00,47.312,4,3
1535,1370.6,2019-07-21 13:24:56.915000+00:00,0.085,5,1
1536,74871.71999999997,2019-07-21 13:24:59.451000+00:00,48.549,5,3
1537,1783.32,2019-07-21 13:25:51.304000+00:00,0.696,6,1
1538,93208.49999999999,2019-07-21 13:25:54.041000+00:00,47.959,6,3
1539,72734.20000000001,2019-07-21 13:26:47.501000+00:00,48.499,7,3
1540,1395.24,2019-07-21 13:27:39.834000+00:00,0.166,8,1
1541,67589.06000000001,2019-07-21 13:27:42.400000+00:00,47.6,8,3
1542,1384.46,2019-07-21 13:28:33.902000+00:00,0.098,9,1
1543,50524.32,2019-07-21 13:28:36.674000+00:00,33.326,9,3
1544,3745.2799999999997,2019-07-21 13:29:43.643000+00:00,1.357,1,1
1545,83386.38,2019-07-21 13:29:47.984000+00:00,49.016,1,3
1546,69398.55999999998,2019-07-21 13:30:42.932000+00:00,49.068,2,3
1547,1370.6,2019-07-21 13:31:35.298000+00:00,0.702,3,1
1548,68215.84,2019-07-21 13:31:38.114000+00:00,48.886,3,3
1549,1384.46,2019-07-21 13:32:30.608000+00:00,0.392,4,1
1550,85263.64,2019-07-21 13:32:33.669000+00:00,47.331,4,3
1551,2082.08,2019-07-21 13:33:24.840000+00:00,0.16,5,1
1552,85744.11999999998,2019-07-21 13:33:27.375000+00:00,48.625,5,3
1553,1370.6,2019-07-21 13:34:19.400000+00:00,0.6,6,1
1554,66774.39999999998,2019-07-21 13:34:22.347000+00:00,47.653,6,3
1555,1364.44,2019-07-21 13:35:13.916000+00:00,0.084,7,1
1556,87918.60000000002,2019-07-21 13:35:16.192000+00:00,47.808,7,3
1557,1378.3,2019-07-21 13:36:07.982000+00:00,0.018,8,1
1558,83853.0,2019-07-21 13:36:10.576000+00:00,47.424,8,3
1559,1763.3,2019-07-21 13:37:01.973000+00:00,0.027,9,1
1560,67857.02000000002,2019-07-21 13:37:04.803000+00:00,35.197,9,3
1561,1526.14,2019-07-21 13:37:41.924000+00:00,0.076,9,4
1562,1560.02,2019-07-21 13:38:14.024000+00:00,0.976,1,1
1563,1382.92,2019-07-21 13:38:16.883000+00:00,0.117,1,2
1564,67404.26,2019-07-21 13:38:18.087000+00:00,48.913,1,3
1565,73761.37999999999,2019-07-21 13:39:12.446000+00:00,49.554,2,3
1566,2074.38,2019-07-21 13:40:05.390000+00:00,0.61,3,1
1567,89386.22,2019-07-21 13:40:08.197000+00:00,48.803,3,3
1568,1615.46,2019-07-21 13:41:00.345000+00:00,0.655,4,1
1569,94446.66000000003,2019-07-21 13:41:03.431000+00:00,47.569,4,3
1570,1398.32,2019-07-21 13:41:54.723000+00:00,0.277,5,1
1571,67225.62,2019-07-21 13:41:57.271000+00:00,47.729,5,3
1572,1382.92,2019-07-21 13:42:48.817000+00:00,0.183,6,1
1573,70376.46,2019-07-21 13:42:51.596000+00:00,47.404,6,3
1574,129598.69999999998,2019-07-21 13:43:44.954000+00:00,49.046,7,3
1575,79819.74,2019-07-21 13:44:39.710000+00:00,48.29,8,3
1576,1379.84,2019-07-21 13:45:31.784000+00:00,0.216,9,1
1577,71953.41999999997,2019-07-21 13:45:34.579000+00:00,51.421,9,3
1578,1667.82,2019-07-21 13:47:00.988000+00:00,0.012,1,2
1579,60543.56,2019-07-21 13:47:02.090000+00:00,36.91,1,3
1580,89360.04000000001,2019-07-21 13:47:44.621000+00:00,49.379,2,3
1581,2074.38,2019-07-21 13:48:37.258000+00:00,0.742,3,1
1582,73156.16000000003,2019-07-21 13:48:40.065000+00:00,48.935,3,3
1583,1395.24,2019-07-21 13:49:32.161000+00:00,0.839,4,1
1584,67330.34,2019-07-21 13:49:35.225000+00:00,47.775,4,3
1585,76357.82,2019-07-21 13:50:28.795000+00:00,48.205,5,3
1586,1643.18,2019-07-21 13:51:20.532000+00:00,0.468,6,1
1587,92165.92,2019-07-21 13:51:23.333000+00:00,47.667,6,3
1588,70573.58,2019-07-21 13:52:16.587000+00:00,48.413,7,3
1589,1384.46,2019-07-21 13:53:09.987000+00:00,0.013,8,2
1590,68300.54000000001,2019-07-21 13:53:11.004000+00:00,48.996,8,3
1591,1392.16,2019-07-21 13:54:03.578000+00:00,0.422,9,1
1592,84210.28000000001,2019-07-21 13:54:06.359000+00:00,52.641,9,3
1593,1620.08,2019-07-21 13:55:00.686000+00:00,0.314,9,4
1594,68305.16,2019-07-21 13:55:35.942000+00:00,37.058,1,3
1595,1596.98,2019-07-21 13:56:14.906000+00:00,0.094,1,4
1596,68459.16000000003,2019-07-21 13:56:19.239000+00:00,48.761,2,3
1597,1398.32,2019-07-21 13:57:09.973000+00:00,0.027,2,4
1598,67325.72,2019-07-21 13:57:14.909000+00:00,48.091,3,3
1599,2824.3599999999997,2019-07-21 13:58:06.969000+00:00,1.031,4,1
1600,85165.07999999997,2019-07-21 13:58:10.055000+00:00,47.945,4,3
1601,1657.04,2019-07-21 13:59:01.542000+00:00,0.458,5,1
1602,89401.62000000002,2019-07-21 13:59:04.080000+00:00,48.92,5,3
1603,67431.98,2019-07-21 13:59:58.953000+00:00,48.047,6,3
1604,67683.0,2019-07-21 14:00:52.745000+00:00,48.255,7,3
1605,1384.46,2019-07-21 14:01:44.901000+00:00,0.099,8,1
1606,89527.9,2019-07-21 14:01:47.499000+00:00,48.501,8,3
1607,1909.6,2019-07-21 14:02:39.434000+00:00,0.566,9,1
1608,65537.78,2019-07-21 14:02:42.210000+00:00,34.79,9,3
1609,2782.7799999999997,2019-07-21 14:03:50.826000+00:00,1.174,1,1
1610,1384.46,2019-07-21 14:03:53.850000+00:00,0.15,1,2
1611,69906.76000000002,2019-07-21 14:03:55.076000+00:00,49.924,1,3
1612,75492.33999999998,2019-07-21 14:04:50.805000+00:00,49.195,2,3
1613,1743.28,2019-07-21 14:05:43.560000+00:00,0.44,3,1
1614,88278.95999999998,2019-07-21 14:05:46.334000+00:00,48.666,3,3
1615,2097.48,2019-07-21 14:06:38.829000+00:00,0.171,4,1
1616,75289.06,2019-07-21 14:06:41.890000+00:00,48.11,4,3
1617,68534.62000000002,2019-07-21 14:07:35.937000+00:00,48.063,5,3
1618,1390.62,2019-07-21 14:08:27.900000+00:00,0.1,6,1
1619,70729.12,2019-07-21 14:08:30.684000+00:00,48.316,6,3
1620,89517.12000000001,2019-07-21 14:09:24.420000+00:00,48.58,7,3
1621,76986.14,2019-07-21 14:10:18.910000+00:00,49.09,8,3
1622,1370.6,2019-07-21 14:11:11.558000+00:00,0.442,9,1
1623,53867.66,2019-07-21 14:11:14.379000+00:00,39.621,9,3
1624,1362.9,2019-07-21 14:12:27.127000+00:00,0.873,1,1
1625,1375.22,2019-07-21 14:12:29.920000+00:00,0.08,1,2
1626,84385.84,2019-07-21 14:12:31.003000+00:00,48.997,1,3
1627,89972.95999999999,2019-07-21 14:13:25.450000+00:00,48.55,2,3
1628,1379.84,2019-07-21 14:14:17.369000+00:00,0.631,3,1
1629,66494.12,2019-07-21 14:14:20.136000+00:00,48.864,3,3
1630,1379.84,2019-07-21 14:15:12.381000+00:00,0.619,4,1
1631,67171.72000000002,2019-07-21 14:15:15.445000+00:00,47.555,4,3
1632,1375.22,2019-07-21 14:16:06.806000+00:00,0.194,5,1
1633,83549.62,2019-07-21 14:16:09.354000+00:00,48.646,5,3
1634,83632.77999999998,2019-07-21 14:17:03.999000+00:00,47.001,6,3
1635,1644.72,2019-07-21 14:17:54.814000+00:00,0.186,7,1
1636,66608.08000000002,2019-07-21 14:17:57.106000+00:00,47.894,7,3
1637,1387.54,2019-07-21 14:18:46.944000+00:00,0.056,7,4
1638,68071.08000000003,2019-07-21 14:18:51.615000+00:00,48.385,8,3
1639,2459.38,2019-07-21 14:19:43.335000+00:00,0.665,9,1
1640,55934.33999999999,2019-07-21 14:19:46.108000+00:00,33.892,9,3
1641,4233.46,2019-07-21 14:20:53.392000+00:00,1.608,1,1
1642,80999.37999999998,2019-07-21 14:20:57.763000+00:00,50.237,1,3
1643,67695.31999999999,2019-07-21 14:21:53.550000+00:00,48.45,2,3
1644,1370.6,2019-07-21 14:22:45.812000+00:00,0.188,3,1
1645,71094.09999999999,2019-07-21 14:22:48.623000+00:00,48.377,3,3
1646,1620.08,2019-07-21 14:23:40.614000+00:00,0.386,4,1
1647,88694.75999999997,2019-07-21 14:23:43.711000+00:00,47.289,4,3
1648,1640.1,2019-07-21 14:24:34.492000+00:00,0.508,5,1
1649,73995.46,2019-07-21 14:24:37.023000+00:00,48.977,5,3
1650,1382.92,2019-07-21 14:25:29.349000+00:00,0.651,6,1
1651,64014.72,2019-07-21 14:25:32.040000+00:00,46.96,6,3
1652,74845.53999999998,2019-07-21 14:26:24.921000+00:00,49.079,7,3
1653,93251.62,2019-07-21 14:27:19.791000+00:00,48.209,8,3
1654,74506.74000000002,2019-07-21 14:28:13.985000+00:00,52.015,9,3
1655,1382.92,2019-07-21 14:29:40.988000+00:00,0.012,1,2
1656,52726.520000000004,2019-07-21 14:29:42.006000+00:00,37.994,1,3
1657,91446.73999999998,2019-07-21 14:30:25.709000+00:00,48.291,2,3
1658,0.0,2019-07-21 14:31:15.984000+00:00,0.016,2,4
1659,83431.04000000002,2019-07-21 14:31:20.912000+00:00,49.088,3,3
1660,1392.16,2019-07-21 14:32:13.201000+00:00,0.799,4,1
1661,67105.50000000003,2019-07-21 14:32:16.310000+00:00,47.69,4,3
1662,68727.12,2019-07-21 14:33:09.862000+00:00,48.138,5,3
1663,1387.54,2019-07-21 14:34:01.839000+00:00,0.161,6,1
1664,90479.62000000001,2019-07-21 14:34:04.560000+00:00,47.44,6,3
1665,82229.83999999998,2019-07-21 14:34:57.760000+00:00,49.24,7,3
1666,66418.66000000002,2019-07-21 14:35:52.748000+00:00,47.252,8,3
1667,2581.04,2019-07-21 14:36:43.882000+00:00,0.118,9,1
1668,74184.88,2019-07-21 14:36:46.679000+00:00,52.321,9,3
1669,2063.6,2019-07-21 14:37:40.891000+00:00,0.109,9,4
1670,72353.82000000002,2019-07-21 14:38:15.799000+00:00,38.201,1,3
1671,1518.44,2019-07-21 14:38:58.992000+00:00,0.008,2,2
1672,67020.80000000002,2019-07-21 14:39:00.009000+00:00,48.991,2,3
1673,1390.62,2019-07-21 14:39:52.316000+00:00,0.684,3,1
1674,87972.5,2019-07-21 14:39:55.087000+00:00,47.913,3,3
1675,1379.84,2019-07-21 14:40:46.807000+00:00,0.193,4,1
1676,81672.36000000002,2019-07-21 14:40:49.870000+00:00,47.13,4,3
1677,1811.04,2019-07-21 14:41:40.947000+00:00,0.053,5,1
1678,87632.16000000003,2019-07-21 14:41:43.483000+00:00,48.517,5,3
1679,1382.92,2019-07-21 14:42:35.309000+00:00,0.691,6,1
1680,109849.73999999998,2019-07-21 14:42:38.067000+00:00,47.933,6,3
1681,69520.22000000002,2019-07-21 14:43:31.928000+00:00,49.072,7,3
1682,85853.46,2019-07-21 14:44:26.787000+00:00,48.213,8,3
1683,1513.82,2019-07-21 14:45:18.706000+00:00,0.294,9,1
1684,60283.3,2019-07-21 14:45:21.505000+00:00,32.495,9,3
1685,2778.16,2019-07-21 14:46:27.364000+00:00,1.636,1,1
1686,72139.76,2019-07-21 14:46:31.612000+00:00,51.388,1,3
1687,1379.84,2019-07-21 14:47:24.953000+00:00,0.047,1,4
1688,68015.64000000003,2019-07-21 14:47:29.136000+00:00,48.864,2,3
1689,97261.78000000001,2019-07-21 14:48:23.997000+00:00,49.003,3,3
1690,2117.5,2019-07-21 14:49:16.229000+00:00,0.771,4,1
1691,76202.28,2019-07-21 14:49:19.418000+00:00,47.582,4,3
1692,1382.92,2019-07-21 14:50:10.972000+00:00,0.028,5,1
1693,68197.36000000002,2019-07-21 14:50:13.507000+00:00,48.493,5,3
1694,1387.54,2019-07-21 14:51:05.462000+00:00,0.538,6,1
1695,87182.48,2019-07-21 14:51:08.220000+00:00,46.78,6,3
1696,1624.7,2019-07-21 14:51:58.876000+00:00,0.124,7,1
1697,92749.57999999999,2019-07-21 14:52:01.166000+00:00,48.834,7,3
1698,1791.02,2019-07-21 14:52:53.821000+00:00,0.179,8,1
1699,73781.40000000002,2019-07-21 14:52:56.478000+00:00,47.522,8,3
1700,1379.84,2019-07-21 14:53:47.526000+00:00,0.474,9,1
1701,48868.820000000014,2019-07-21 14:53:50.309000+00:00,34.691,9,3
1702,1521.52,2019-07-21 14:54:26.966000+00:00,0.034,9,4
1703,2768.92,2019-07-21 14:54:59.073000+00:00,1.927,1,1
1704,77198.66000000002,2019-07-21 14:55:03.539000+00:00,48.461,1,3
1705,2296.14,2019-07-21 14:55:55.980000+00:00,0.02,2,1
1706,89826.66,2019-07-21 14:55:58.061000+00:00,48.939,2,3
1707,1769.46,2019-07-21 14:56:50.532000+00:00,0.468,3,1
1708,93160.76,2019-07-21 14:56:53.293000+00:00,48.707,3,3
1709,1362.9,2019-07-21 14:57:45.751000+00:00,0.249,4,1
1710,64884.81999999999,2019-07-21 14:57:48.814000+00:00,47.186,4,3
1711,1379.84,2019-07-21 14:58:39.715000+00:00,0.285,5,1
1712,74312.69999999998,2019-07-21 14:58:42.250000+00:00,48.75,5,3
1713,89247.62,2019-07-21 14:59:36.992000+00:00,48.008,6,3
1714,73091.48000000001,2019-07-21 15:00:30.414000+00:00,48.586,7,3
1715,1382.92,2019-07-21 15:01:22.758000+00:00,0.242,8,1
1716,68442.22,2019-07-21 15:01:25.384000+00:00,48.616,8,3
1717,76263.88,2019-07-21 15:02:19.927000+00:00,51.073,9,3
1718,1612.38,2019-07-21 15:03:12.974000+00:00,0.026,9,4
1719,73182.34,2019-07-21 15:03:47.460000+00:00,39.54,1,3
1720,70331.80000000002,2019-07-21 15:04:32.585000+00:00,48.415,2,3
1721,1509.2,2019-07-21 15:05:24.295000+00:00,0.705,3,1
1722,86862.16000000005,2019-07-21 15:05:27.099000+00:00,47.901,3,3
1723,1378.3,2019-07-21 15:06:18.819000+00:00,0.181,4,1
1724,87595.19999999998,2019-07-21 15:06:21.849000+00:00,48.151,4,3
1725,156168.32000000007,2019-07-21 15:07:15.768000+00:00,48.232,5,3
1726,1624.7,2019-07-21 15:08:07.841000+00:00,0.159,6,1
1727,88819.50000000003,2019-07-21 15:08:10.616000+00:00,47.384,6,3
1728,1378.3,2019-07-21 15:09:01.858000+00:00,0.142,7,1
1729,68302.08000000002,2019-07-21 15:09:04.147000+00:00,48.853,7,3
1730,1379.84,2019-07-21 15:09:56.476000+00:00,0.524,8,1
1731,75704.86,2019-07-21 15:09:59.044000+00:00,47.956,8,3
1732,1607.76,2019-07-21 15:10:50.789000+00:00,0.211,9,1
1733,75546.23999999998,2019-07-21 15:10:53.590000+00:00,41.41,9,3
1734,1398.32,2019-07-21 15:12:08.624000+00:00,0.376,1,1
1735,70073.08000000002,2019-07-21 15:12:11.855000+00:00,49.145,1,3
1736,67944.8,2019-07-21 15:13:06.454000+00:00,48.546,2,3
1737,1392.16,2019-07-21 15:13:58.654000+00:00,0.346,3,1
1738,87735.33999999998,2019-07-21 15:14:01.464000+00:00,48.536,3,3
1739,1644.72,2019-07-21 15:14:53.827000+00:00,0.173,4,1
1740,84427.42,2019-07-21 15:14:56.888000+00:00,47.112,4,3
1741,1392.16,2019-07-21 15:15:45.993000+00:00,0.007,4,4
1742,66517.22,2019-07-21 15:15:50.632000+00:00,48.368,5,3
1743,1382.92,2019-07-21 15:16:42.631000+00:00,0.369,6,1
1744,67398.10000000002,2019-07-21 15:16:45.415000+00:00,47.585,6,3
1745,1384.46,2019-07-21 15:17:36.845000+00:00,0.155,7,1
1746,104918.66,2019-07-21 15:17:39.134000+00:00,48.866,7,3
1747,90011.45999999998,2019-07-21 15:18:33.698000+00:00,48.302,8,3
1748,1392.16,2019-07-21 15:19:25.532000+00:00,0.468,9,1
1749,72598.68000000004,2019-07-21 15:19:28.328000+00:00,51.672,9,3
1750,1390.62,2019-07-21 15:20:21.835000+00:00,0.165,9,4
1751,57806.98000000001,2019-07-21 15:20:56.699000+00:00,37.301,1,3
1752,90065.36,2019-07-21 15:21:39.913000+00:00,49.087,2,3
1753,1556.94,2019-07-21 15:22:32.469000+00:00,0.531,3,1
1754,81963.42000000001,2019-07-21 15:22:35.247000+00:00,48.753,3,3
1755,1395.24,2019-07-21 15:23:27.675000+00:00,0.325,4,1
1756,65616.32,2019-07-21 15:23:30.748000+00:00,47.252,4,3
1757,1395.24,2019-07-21 15:24:21.616000+00:00,0.384,5,1
1758,68831.84,2019-07-21 15:24:24.164000+00:00,48.836,5,3
1759,1395.24,2019-07-21 15:25:16.622000+00:00,0.378,6,1
1760,87256.4,2019-07-21 15:25:19.436000+00:00,47.564,6,3
1761,87028.48000000001,2019-07-21 15:26:12.749000+00:00,49.251,7,3
1762,1378.3,2019-07-21 15:27:05.553000+00:00,0.447,8,1
1763,66487.95999999998,2019-07-21 15:27:08.207000+00:00,47.793,8,3
1764,1384.46,2019-07-21 15:27:59.941000+00:00,0.059,9,1
1765,73491.87999999998,2019-07-21 15:28:02.771000+00:00,52.229,9,3
1766,1367.52,2019-07-21 15:28:56.856000+00:00,0.144,9,4
1767,69557.18,2019-07-21 15:29:31.559000+00:00,36.441,1,3
1768,76712.02000000002,2019-07-21 15:30:13.647000+00:00,49.353,2,3
1769,1399.86,2019-07-21 15:31:06.581000+00:00,0.419,3,1
1770,68995.08000000002,2019-07-21 15:31:09.343000+00:00,48.657,3,3
1771,1395.24,2019-07-21 15:32:01.850000+00:00,0.15,4,1
1772,75104.26,2019-07-21 15:32:04.899000+00:00,47.101,4,3
1773,1632.4,2019-07-21 15:32:55.959000+00:00,0.041,5,1
1774,100055.33999999998,2019-07-21 15:32:58.496000+00:00,48.504,5,3
1775,92355.34,2019-07-21 15:33:52.927000+00:00,47.073,6,3
1776,1382.92,2019-07-21 15:34:43.996000+00:00,0.004,7,1
1777,68160.39999999998,2019-07-21 15:34:46.273000+00:00,48.727,7,3
1778,1384.46,2019-07-21 15:35:39.996000+00:00,0.004,8,2
1779,76100.63999999998,2019-07-21 15:35:41.015000+00:00,47.985,8,3
1780,1573.88,2019-07-21 15:36:30.922000+00:00,0.078,8,4
1781,72039.66000000002,2019-07-21 15:36:35.811000+00:00,38.189,9,3
1782,2804.34,2019-07-21 15:37:47.586000+00:00,1.414,1,1
1783,69477.09999999996,2019-07-21 15:37:51.603000+00:00,49.397,1,3
1784,67870.87999999999,2019-07-21 15:38:46.341000+00:00,48.659,2,3
1785,1372.14,2019-07-21 15:39:36.936000+00:00,0.064,2,4
1786,83444.90000000001,2019-07-21 15:39:41.794000+00:00,49.206,3,3
1787,2083.62,2019-07-21 15:40:34.568000+00:00,0.432,4,1
1788,88046.42000000003,2019-07-21 15:40:37.644000+00:00,47.356,4,3
1789,1392.16,2019-07-21 15:41:28.510000+00:00,0.49,5,1
1790,66164.56000000001,2019-07-21 15:41:31.061000+00:00,47.939,5,3
1791,1370.6,2019-07-21 15:42:22.930000+00:00,0.07,6,1
1792,68791.79999999999,2019-07-21 15:42:25.727000+00:00,48.273,6,3
1793,80828.43999999999,2019-07-21 15:43:19.552000+00:00,48.448,7,3
1794,1629.32,2019-07-21 15:44:11.666000+00:00,0.334,8,1
1795,86896.04000000001,2019-07-21 15:44:14.258000+00:00,47.742,8,3
1796,1552.32,2019-07-21 15:45:05.963000+00:00,0.037,9,1
1797,53596.61999999998,2019-07-21 15:45:08.765000+00:00,37.235,9,3
1798,1398.32,2019-07-21 15:45:47.968000+00:00,0.032,9,4
1799,1370.6,2019-07-21 15:46:20.061000+00:00,0.939,1,1
1800,69464.78000000001,2019-07-21 15:46:23.976000+00:00,49.024,1,3
1801,107453.49999999996,2019-07-21 15:47:18.688000+00:00,48.312,2,3
1802,1734.04,2019-07-21 15:48:08.985000+00:00,0.015,2,4
1803,84706.15999999999,2019-07-21 15:48:13.889000+00:00,48.111,3,3
1804,1382.92,2019-07-21 15:49:05.888000+00:00,0.112,4,1
1805,89264.55999999997,2019-07-21 15:49:08.966000+00:00,48.034,4,3
1806,66343.2,2019-07-21 15:50:02.727000+00:00,48.273,5,3
1807,1367.52,2019-07-21 15:50:54.678000+00:00,0.322,6,1
1808,82764.22,2019-07-21 15:50:57.447000+00:00,47.553,6,3
1809,89843.6,2019-07-21 15:51:50.758000+00:00,49.242,7,3
1810,67895.52,2019-07-21 15:52:45.730000+00:00,48.27,8,3
1811,1493.8,2019-07-21 15:53:37.633000+00:00,0.367,9,1
1812,51411.36,2019-07-21 15:53:40.481000+00:00,36.519,9,3
1813,2795.1,2019-07-21 15:54:50.465000+00:00,1.535,1,1
1814,89775.83999999998,2019-07-21 15:54:54.136000+00:00,49.864,1,3
1815,82830.44,2019-07-21 15:55:49.485000+00:00,48.515,2,3
1816,1402.94,2019-07-21 15:56:39.871000+00:00,0.129,2,4
1817,68480.71999999997,2019-07-21 15:56:44.864000+00:00,48.136,3,3
1818,1375.22,2019-07-21 15:57:36.760000+00:00,0.24,4,1
1819,65248.26000000001,2019-07-21 15:57:39.867000+00:00,47.133,4,3
1820,2126.74,2019-07-21 15:58:30.638000+00:00,0.362,5,1
1821,93177.7,2019-07-21 15:58:33.178000+00:00,48.822,5,3
1822,1877.26,2019-07-21 15:59:25.483000+00:00,0.517,6,1
1823,79688.84,2019-07-21 15:59:28.257000+00:00,47.743,6,3
1824,66649.66,2019-07-21 16:00:21.670000+00:00,48.33,7,3
1825,1379.84,2019-07-21 16:01:13.631000+00:00,0.369,8,1
1826,66765.15999999999,2019-07-21 16:01:16.288000+00:00,47.712,8,3
1827,1390.62,2019-07-21 16:02:07.711000+00:00,0.289,9,1
1828,93233.14000000003,2019-07-21 16:02:10.484000+00:00,51.516,9,3
1829,1766.38,2019-07-21 16:03:35.902000+00:00,0.098,1,1
1830,61235.020000000026,2019-07-21 16:03:38.253000+00:00,39.747,1,3
1831,69027.42,2019-07-21 16:04:23.402000+00:00,48.598,2,3
1832,1392.16,2019-07-21 16:05:15.438000+00:00,0.562,3,1
1833,71753.22000000002,2019-07-21 16:05:18.220000+00:00,48.78,3,3
1834,1632.4,2019-07-21 16:06:10.539000+00:00,0.461,4,1
1835,91127.95999999996,2019-07-21 16:06:13.595000+00:00,47.405,4,3
1836,78775.61999999997,2019-07-21 16:07:06.890000+00:00,49.11,5,3
1837,66427.89999999998,2019-07-21 16:08:01.872000+00:00,47.128,6,3
1838,1378.3,2019-07-21 16:08:52.997000+00:00,0.003,7,1
1839,68546.93999999997,2019-07-21 16:08:55.267000+00:00,48.733,7,3
1840,1620.08,2019-07-21 16:09:45.939000+00:00,0.061,7,4
1841,89489.39999999998,2019-07-21 16:09:50.700000+00:00,48.3,8,3
1842,2082.08,2019-07-21 16:10:42.380000+00:00,0.62,9,1
1843,88865.70000000001,2019-07-21 16:10:45.156000+00:00,51.844,9,3
1844,1399.86,2019-07-21 16:11:39.978000+00:00,0.022,9,5
1845,54756.240000000005,2019-07-21 16:12:13.421000+00:00,39.579,1,3
1846,76807.5,2019-07-21 16:12:58.617000+00:00,48.383,2,3
1847,2276.12,2019-07-21 16:13:50.256000+00:00,0.744,3,1
1848,89615.68,2019-07-21 16:13:53.032000+00:00,48.968,3,3
1849,1747.9,2019-07-21 16:14:45.598000+00:00,0.402,4,1
1850,71001.70000000006,2019-07-21 16:14:48.671000+00:00,47.329,4,3
1851,1504.58,2019-07-21 16:15:39.893000+00:00,0.107,5,1
1852,69067.46,2019-07-21 16:15:42.441000+00:00,48.559,5,3
1853,1392.16,2019-07-21 16:16:34.460000+00:00,0.54,6,1
1854,99362.34000000004,2019-07-21 16:16:37.170000+00:00,47.83,6,3
1855,87652.18000000001,2019-07-21 16:17:30.936000+00:00,48.064,7,3
1856,1904.98,2019-07-21 16:18:22.889000+00:00,0.111,8,1
1857,75826.51999999999,2019-07-21 16:18:25.521000+00:00,48.479,8,3
1858,1390.62,2019-07-21 16:19:17.584000+00:00,0.416,9,1
1859,72350.73999999998,2019-07-21 16:19:20.379000+00:00,51.621,9,3
1860,1384.46,2019-07-21 16:20:13.900000+00:00,0.1,9,4
1861,63221.619999999995,2019-07-21 16:20:48.765000+00:00,37.235,1,3
1862,93718.24000000003,2019-07-21 16:21:31.580000+00:00,49.42,2,3
1863,1857.24,2019-07-21 16:22:24.421000+00:00,0.579,3,1
1864,67910.92,2019-07-21 16:22:27.201000+00:00,48.799,3,3
1865,1375.22,2019-07-21 16:23:19.252000+00:00,0.748,4,1
1866,66865.25999999997,2019-07-21 16:23:22.392000+00:00,47.608,4,3
1867,1490.72,2019-07-21 16:24:13.818000+00:00,0.182,5,1
1868,121291.94,2019-07-21 16:24:16.356000+00:00,47.644,5,3
1869,1798.72,2019-07-21 16:25:07.798000+00:00,0.202,6,1
1870,131532.94,2019-07-21 16:25:10.502000+00:00,48.498,6,3
1871,68765.62,2019-07-21 16:26:04.398000+00:00,48.602,7,3
1872,1372.14,2019-07-21 16:26:56.533000+00:00,0.467,8,1
1873,66595.76,2019-07-21 16:26:59.114000+00:00,47.886,8,3
1874,1392.16,2019-07-21 16:27:49.993000+00:00,0.007,8,5
1875,61533.78000000003,2019-07-21 16:27:53.746000+00:00,39.254,9,3
1876,1629.32,2019-07-21 16:29:06.158000+00:00,0.842,1,1
1877,1629.32,2019-07-21 16:29:08.956000+00:00,0.044,1,2
1878,85423.80000000002,2019-07-21 16:29:10.001000+00:00,47.999,1,3
1879,69725.04000000001,2019-07-21 16:30:03.888000+00:00,49.112,2,3
1880,1384.46,2019-07-21 16:30:56.562000+00:00,0.438,3,1
1881,68797.96,2019-07-21 16:30:59.398000+00:00,48.602,3,3
1882,1387.54,2019-07-21 16:31:51.805000+00:00,0.195,4,1
1883,135969.68,2019-07-21 16:31:54.879000+00:00,48.121,4,3
1884,1556.94,2019-07-21 16:32:46.539000+00:00,0.461,5,1
1885,84019.32,2019-07-21 16:32:49.088000+00:00,47.912,5,3
1886,1569.26,2019-07-21 16:33:38.948000+00:00,0.052,5,4
1887,69370.84000000003,2019-07-21 16:33:43.762000+00:00,47.238,6,3
1888,1399.86,2019-07-21 16:34:32.944000+00:00,0.056,6,4
1889,68845.70000000001,2019-07-21 16:34:37.330000+00:00,48.67,7,3
1890,1392.16,2019-07-21 16:35:30.987000+00:00,0.013,8,2
1891,82978.28,2019-07-21 16:35:32.004000+00:00,47.996,8,3
1892,1596.98,2019-07-21 16:36:23.672000+00:00,0.328,9,1
1893,72932.86,2019-07-21 16:36:26.481000+00:00,37.519,9,3
1894,1390.62,2019-07-21 16:37:37.548000+00:00,0.452,1,1
1895,78073.37999999999,2019-07-21 16:37:40.463000+00:00,55.537,1,3
1896,1370.6,2019-07-21 16:38:37.995000+00:00,0.005,1,4
1897,71342.04000000001,2019-07-21 16:38:42.177000+00:00,48.823,2,3
1898,2205.28,2019-07-21 16:39:34.685000+00:00,0.315,3,1
1899,89105.93999999997,2019-07-21 16:39:37.439000+00:00,48.561,3,3
1900,2111.34,2019-07-21 16:40:29.926000+00:00,0.074,4,1
1901,2082.08,2019-07-21 16:40:31.987000+00:00,0.013,4,2
